"","intercept","slope","seint","seslope","scrubbedn","simulation"
"2546",0.09658791,-1.914519,0.02300244,0.02593292,76,"Simulation 5"
"2547",0.07445468,-1.774372,0.01933599,0.02017231,80,"Simulation 5"
"2548",0.06596135,-1.810254,0.02089489,0.02282694,77,"Simulation 5"
"2549",0.0618579,-1.784061,0.020116,0.02183113,78,"Simulation 5"
"2550",0.09254997,-1.813201,0.02078651,0.02270257,78,"Simulation 5"
"2551",0.07408911,-1.787478,0.02174723,0.02292036,79,"Simulation 5"
"2552",0.06008352,-1.827311,0.02171213,0.0238504,78,"Simulation 5"
"2553",0.0557979,-1.746845,0.0197323,0.02135513,79,"Simulation 5"
"2554",0.0978768,-1.786846,0.0205219,0.02204597,78,"Simulation 5"
"2555",0.07369776,-1.795395,0.01965956,0.02146731,78,"Simulation 5"
"2556",0.05879373,-1.788808,0.01952422,0.02081551,79,"Simulation 5"
"2557",0.1241284,-1.770042,0.01975825,0.02089323,80,"Simulation 5"
"2558",0.02889325,-1.854485,0.02446831,0.02728668,76,"Simulation 5"
"2559",0.1212884,-1.816285,0.01935748,0.02077299,79,"Simulation 5"
"2560",0.1186505,-1.783961,0.01893983,0.01961844,81,"Simulation 5"
"2561",0.06864706,-1.793847,0.01919842,0.02106776,78,"Simulation 5"
"2562",0.05408057,-1.833807,0.02426655,0.02684426,77,"Simulation 5"
"2563",0.08072001,-1.766656,0.01897147,0.02044851,78,"Simulation 5"
"2564",0.08068379,-1.754823,0.01812567,0.01933598,81,"Simulation 5"
"2565",0.08408352,-1.787825,0.02104554,0.02232788,79,"Simulation 5"
"2566",0.06913416,-1.79328,0.02029713,0.02198128,78,"Simulation 5"
"2567",0.07002666,-1.780778,0.01982917,0.02139428,78,"Simulation 5"
"2568",0.07431172,-1.783221,0.01995617,0.0215921,79,"Simulation 5"
"2569",0.0507664,-1.811896,0.02110153,0.02281692,79,"Simulation 5"
"2570",0.04666246,-1.765672,0.02260934,0.02462832,78,"Simulation 5"
"2571",0.07980918,-1.733148,0.01838692,0.01940534,80,"Simulation 5"
"2572",0.1033668,-1.774443,0.01945082,0.02066704,79,"Simulation 5"
"2573",0.08396783,-1.762025,0.01903667,0.02039292,79,"Simulation 5"
"2574",0.07807143,-1.846967,0.02079546,0.02251193,78,"Simulation 5"
"2575",0.06209066,-1.760457,0.01984022,0.02137493,79,"Simulation 5"
"2576",0.06807006,-1.810717,0.02135521,0.02293964,78,"Simulation 5"
"2577",0.08001968,-1.880117,0.02338969,0.02568247,77,"Simulation 5"
"2578",0.1050484,-1.763264,0.0191026,0.02029602,79,"Simulation 5"
