"","intercept","slope","seint","seslope","scrubbedn","simulation","mean_p.vars","mean_p.n","mean_p.mean","mean_p.sd","mean_p.median","mean_p.trimmed","mean_p.mad","mean_p.min","mean_p.max","mean_p.range","mean_p.skew","mean_p.kurtosis","mean_p.se"
"X1792",-0.043423695089677,-2.09862533396111,0.0494300876398217,0.0648934585175452,100,"Simulation 3",1,100,0.496913,0.22881358724534,0.50005,0.5054025,0.24455487,0.004,0.9668,0.9628,-0.272586583972888,-0.563209727132267,0.022881358724534
"X1793",0.0134254775741681,-2.67878603445605,0.0288100391098784,0.0502288417954293,100,"Simulation 3",1,100,0.522145,0.201403978863428,0.5562,0.53099375,0.24959571,0.0605,0.8749,0.8144,-0.316094827733217,-0.827761088133751,0.0201403978863428
"X1794",0.00736108182713248,-2.62693819681762,0.0448472233845322,0.0846957871584464,100,"Simulation 3",1,100,0.510591,0.179223842375275,0.50315,0.51292625,0.18799368,0.0334,0.958,0.9246,-0.165252558706259,-0.129101897656938,0.0179223842375275
"X1795",0.022647219301786,-2.55084596324288,0.0407463377832096,0.0715884163845119,100,"Simulation 3",1,100,0.509472,0.194277281838057,0.5094,0.51247875,0.18154437,0.045,0.9578,0.9128,-0.100846968491378,-0.423386512086207,0.0194277281838057
"X1796",0.0565435334680989,-2.57499287713981,0.0364411115652315,0.0657758809786644,100,"Simulation 3",1,100,0.529461,0.189097373182296,0.50945,0.52815375,0.21008442,0.0414,0.9385,0.8971,0.0404049517445231,-0.529901537276122,0.0189097373182296
"X1797",-0.0134488897467597,-2.54273679073531,0.0446979828568047,0.0788103757383279,100,"Simulation 3",1,100,0.497312,0.189255548084615,0.4917,0.49679375,0.19288626,0.0293,0.9693,0.94,0.0199156111995921,-0.262572678106004,0.0189255548084615
"X1798",0.00896983384268866,-2.55372381643889,0.0471869028495122,0.08724556907379,100,"Simulation 3",1,100,0.521405,0.180731080083313,0.51035,0.52403875,0.19029171,0.0335,0.9501,0.9166,-0.124926633181879,-0.0195893250946209,0.0180731080083313
"X1799",0.00633695104681308,-2.57349050728655,0.0478438308106447,0.079269775327732,100,"Simulation 3",1,100,0.496504,0.198727066738644,0.48945,0.49565875,0.15411627,0.0168,0.9589,0.9421,0.067583677325916,-0.237338306993945,0.0198727066738644
"X1800",-0.135311392846641,-2.73358335608653,0.0439122134750005,0.0739425014838417,100,"Simulation 3",1,100,0.464267,0.198267329508684,0.4542,0.45999,0.22372434,0.0125,0.8876,0.8751,0.147254464728511,-0.637541576554093,0.0198267329508684
"X1801",0.0865172805030632,-2.50334907587035,0.0423187621885463,0.0688062375890359,100,"Simulation 3",1,100,0.514002,0.204086427017892,0.5088,0.51489875,0.21601482,0.0569,0.9846,0.9277,0.00142320783207484,-0.590776750033884,0.0204086427017892
"X1802",0.0514060624907685,-2.2886423351976,0.0482301061604545,0.0777620718964471,100,"Simulation 3",1,100,0.508287,0.19926691234258,0.50815,0.5074375,0.21297549,0.0113,0.9804,0.9691,0.0300331563992762,-0.38074706378895,0.019926691234258
"X1803",0.0172099411778311,-2.25015085656989,0.0475588741035861,0.0771523133554499,100,"Simulation 3",1,100,0.503166,0.195014846479633,0.51545,0.5032175,0.18006177,0.0528,0.9934,0.9406,0.0442035452420605,-0.0224720250143564,0.0195014846479633
"X1804",-0.0281667813693868,-2.64716975470824,0.0279148666859266,0.056482566674098,100,"Simulation 3",1,100,0.494291,0.177420336423894,0.48115,0.49449625,0.17880156,0.1039,0.9044,0.8005,0.0709371480823616,-0.525474579825282,0.0177420336423894
"X1805",-0.0167713989485196,-2.17787203659555,0.0434384875025018,0.0680553213656944,100,"Simulation 3",1,100,0.498979,0.200296182354174,0.4903,0.490695,0.17754135,0.013,0.9947,0.9817,0.266643980643315,-0.186500829485278,0.0200296182354174
"X1806",0.0358846881170269,-2.18560382739506,0.0470081543696379,0.0707046115567544,100,"Simulation 3",1,100,0.539133,0.205194519712886,0.5321,0.5411375,0.18480609,0.0048,0.9717,0.9669,-0.0991657228524633,-0.228701987622306,0.0205194519712886
"X1807",0.0698252114157893,-2.23490475140186,0.0438107310125426,0.0656760001996505,100,"Simulation 3",1,100,0.523578,0.209877117284367,0.52165,0.5234725,0.19132953,0.0541,0.9879,0.9338,0.0138113590958516,-0.298715449209154,0.0209877117284367
"X1808",0.0336620803008638,-2.55614400302155,0.043390571325782,0.0724100179135322,100,"Simulation 3",1,100,0.498255,0.202340361504914,0.5119,0.500445,0.21920241,0.0439,0.9591,0.9152,-0.107726696221665,-0.604481266696829,0.0202340361504914
"X1809",0.0452569392840343,-2.34112888276796,0.0491819648933044,0.0809598429446575,100,"Simulation 3",1,100,0.500565,0.192376739692582,0.48595,0.49287625,0.19488777,0.0064,0.9905,0.9841,0.27035614298285,-0.400347206486172,0.0192376739692582
"X1810",-0.00871722966106907,-2.33459924800122,0.0345591056566347,0.0556340680178095,100,"Simulation 3",1,100,0.482256,0.20709638136809,0.4922,0.4796325,0.22579998,0.0417,0.9767,0.935,0.111242121763199,-0.606414739009455,0.020709638136809
"X1811",0.0134194289882398,-2.41875655565441,0.041733119056351,0.070819933655998,100,"Simulation 3",1,100,0.511133,0.196927443468169,0.51155,0.51768875,0.20207838,0.0297,0.936,0.9063,-0.259308547769271,-0.348972623171199,0.0196927443468169
"X1812",-0.0234256685390299,-2.47131483822868,0.0506587693973494,0.0779718014490182,100,"Simulation 3",1,100,0.477381,0.208136863332226,0.43975,0.47495375,0.19978035,0.0372,0.9964,0.9592,0.168001921413147,-0.598271042484041,0.0208136863332226
"X1813",-0.0385163539743693,-2.2661852331648,0.0573209152737278,0.080835739080449,100,"Simulation 3",1,100,0.483612,0.213539687735989,0.4747,0.47933875,0.23669709,3e-04,0.981,0.9807,0.152589838319235,-0.633644507910709,0.0213539687735989
"X1814",-0.0236855004570908,-2.82711230820096,0.0205423050434117,0.045075541482508,100,"Simulation 3",1,100,0.502042,0.168570784328996,0.52485,0.50331375,0.20823117,0.1002,0.8413,0.7411,-0.10016501895711,-0.858240273019883,0.0168570784328996
"X1815",-0.0243875165065757,-2.69674113756706,0.0246486243968657,0.045020747687559,100,"Simulation 3",1,100,0.487654,0.19397251727651,0.4967,0.492115,0.22528107,0.0692,0.8784,0.8092,-0.127472096387182,-0.832982687455485,0.019397251727651
"X1816",0.0117452470158461,-2.36305561855279,0.0390461062803425,0.0637310848481035,100,"Simulation 3",1,100,0.490851,0.198555294944519,0.5097,0.49933625,0.21134463,0.0131,0.9344,0.9213,-0.333959670813461,-0.496559291597791,0.0198555294944519
"X1817",-0.162740673525257,-2.46449181669872,0.0497304935690071,0.0751795257848303,100,"Simulation 3",1,100,0.482234,0.213991609492833,0.51635,0.49461375,0.25915848,0.0277,0.8211,0.7934,-0.39643620272004,-0.774857725704197,0.0213991609492833
"X1818",0.046061550377012,-2.32281618275372,0.0369847597420977,0.0572921545808903,100,"Simulation 3",1,100,0.556429,0.204709984210232,0.5394,0.55678,0.20919486,0.0731,0.9864,0.9133,0.048600250076619,-0.708427050349378,0.0204709984210232
"X1819",-0.00603501054058879,-2.02744073533048,0.0594627003239691,0.0816612215834796,100,"Simulation 3",1,100,0.508675,0.205199538451742,0.5237,0.50921625,0.18702999,0.0022,0.9978,0.9956,-0.0719259887523605,-0.0761935094885038,0.0205199538451742
"X1820",0.0355146796516643,-2.26724451743545,0.0407034561892707,0.0612476413732593,100,"Simulation 3",1,100,0.493884,0.214737716324174,0.44515,0.48554625,0.23476971,0.0685,0.9916,0.9231,0.341385523953642,-0.61499632137953,0.0214737716324174
"X1821",0.00148595057405301,-2.23778443070838,0.053032393760064,0.0882476184240414,100,"Simulation 3",1,100,0.509228,0.185428950743236,0.49825,0.50777125,0.16493925,0.0051,0.9879,0.9828,0.0143645068921958,0.188265610364548,0.0185428950743236
"X1822",0.0366512607782415,-3.04709583824715,0.0373244576846321,0.074376944494037,100,"Simulation 3",1,100,0.512815,0.176778507980575,0.5358,0.51267,0.18428718,0.1546,0.9628,0.8082,0.0364575946144469,-0.518797267157983,0.0176778507980575
"X1823",-0.0566310931130955,-2.14366484749416,0.0414351109089004,0.0564876376872673,100,"Simulation 3",1,100,0.496701,0.226407042710444,0.4842,0.49662125,0.22446564,0.0427,0.9914,0.9487,0.0701247669914117,-0.501078455922955,0.0226407042710444
"X1824",0.00400750631530602,-2.34698683494316,0.055616210635782,0.0856082052085331,100,"Simulation 3",1,100,0.512094,0.202559908494482,0.50565,0.516125,0.20200425,0.0161,0.9877,0.9716,-0.0876983851375317,-0.204544995929421,0.0202559908494482
"X1825",-0.0376877163307109,-2.64084915574597,0.0396133896512051,0.0689118379829891,100,"Simulation 3",1,100,0.46813,0.197746302880813,0.46655,0.4562475,0.2357334,0.1524,0.9753,0.8229,0.451813783447517,-0.621917961383031,0.0197746302880813
"X1826",0.0176001778217946,-2.98466983130775,0.0343013214341398,0.067090897470685,100,"Simulation 3",1,100,0.501973,0.18166609444169,0.50175,0.50599,0.18258219,0.0593,0.8518,0.7925,-0.18638002786371,-0.521010398788232,0.018166609444169
"X1827",-0.0577745060267104,-2.25561245546368,0.0481541245890116,0.0733740680103633,100,"Simulation 3",1,100,0.481518,0.20593414235104,0.4866,0.47636125,0.18065481,0.0243,0.9871,0.9628,0.139670716635713,-0.0343545340616989,0.020593414235104
"X1828",0.133216753826799,-2.78576408076215,0.0239109289020066,0.0483471953594179,100,"Simulation 3",1,100,0.511119,0.176916574926824,0.52145,0.509205,0.15804516,0.182,0.9258,0.7438,0.0446240864352679,-0.533743561772802,0.0176916574926824
"X1829",0.0887083565406552,-2.46960650844063,0.0364179290760522,0.065696631108738,100,"Simulation 3",1,100,0.507373,0.188736529443732,0.5014,0.50123625,0.19184844,0.1465,0.9861,0.8396,0.271026828597631,-0.531891497869474,0.0188736529443732
"X1830",-0.000459934401327249,-2.75979883902923,0.048426616951819,0.0801984493107015,100,"Simulation 3",1,100,0.501512,0.200922896553867,0.51405,0.50302375,0.2060814,0.028,0.9736,0.9456,-0.0751265416042571,-0.452661295762972,0.0200922896553867
"X1831",-0.0748587214478587,-2.72506004025351,0.0443683571941879,0.0814976210978198,100,"Simulation 3",1,100,0.483527,0.185260385063125,0.4989,0.493365,0.1645686,0.0649,0.9138,0.8489,-0.344978458847825,-0.234074031040812,0.0185260385063125
"X1832",0.00162536077577057,-2.65287422866567,0.0381079388129656,0.0731201404931903,100,"Simulation 3",1,100,0.502675,0.182519377344052,0.49785,0.50069875,0.18917976,0.0967,0.962,0.8653,0.0889720879986258,-0.451175638680753,0.0182519377344052
"X1833",-0.0433673778549339,-2.54773728924137,0.0407487347472777,0.0785386258948739,100,"Simulation 3",1,100,0.48002,0.172006921988975,0.4931,0.48252375,0.15856407,0.0091,0.8959,0.8868,-0.194338032010859,-0.107379741024905,0.0172006921988975
"X1834",0.0307035769416393,-2.28854681236439,0.0338570714075056,0.0506321730855182,100,"Simulation 3",1,100,0.524277,0.217183544707971,0.5191,0.5223825,0.23195277,0.0156,0.9476,0.932,0.0621456586099766,-0.664262879342331,0.0217183544707971
"X1835",0.132249080302331,-2.67105993491263,0.0408822315070347,0.0756159334856459,100,"Simulation 3",1,100,0.531006,0.183163506366979,0.50525,0.52635,0.19874253,0.1573,0.9747,0.8174,0.226255311192677,-0.532787192996559,0.0183163506366979
"X1836",0.029735639646707,-2.42494791179536,0.0312555632630632,0.0469379199558542,100,"Simulation 3",1,100,0.480979,0.222499943613658,0.45835,0.47994,0.22720845,0.0525,0.9115,0.859,0.0566094116150389,-0.766950581066921,0.0222499943613658
"X1837",0.0666375251900074,-2.31151449851859,0.0431588053925111,0.0699955343055992,100,"Simulation 3",1,100,0.521119,0.20192416052828,0.53435,0.52044375,0.2179422,0.024,0.9832,0.9592,-0.00385176369827992,-0.510790224990227,0.020192416052828
"X1838",0.0330625817714461,-2.59475349874671,0.0366186480324284,0.0586595838221686,100,"Simulation 3",1,100,0.508865,0.211917966964159,0.5055,0.51040125,0.2542659,0.0666,0.9645,0.8979,0.0191507142031231,-0.804518268320357,0.0211917966964159
"X1839",0.0524628376851675,-2.08657231344737,0.0421701194126794,0.0626550443127167,100,"Simulation 3",1,100,0.504335,0.211833907385437,0.50615,0.5065675,0.21097398,0.016,0.9804,0.9644,-0.064953206956688,-0.361433632609007,0.0211833907385437
"X1840",-0.0411808402882928,-2.70289401031738,0.0432021818462495,0.0766649497266628,100,"Simulation 3",1,100,0.493437,0.19196930923426,0.51365,0.4993425,0.19614798,0.0424,0.9023,0.8599,-0.24750593612139,-0.414588201472984,0.019196930923426
"X1841",0.0399667264806805,-2.16443360611051,0.0469531630504696,0.0704441378026354,100,"Simulation 3",1,100,0.501082,0.207492482706719,0.49245,0.50117,0.18873498,0.0158,0.9962,0.9804,0.00480868824790404,-0.296986407508181,0.0207492482706719
"X1842",0.0362838075326587,-2.39292162688624,0.0536096854199684,0.0914211768501693,100,"Simulation 3",1,100,0.50417,0.1861544761479,0.5039,0.49744875,0.15997254,0.0784,0.9946,0.9162,0.32832836743667,-0.026872889417537,0.01861544761479
"X1843",0.055234286997929,-2.3288754037411,0.0500136219996268,0.0741490794231771,100,"Simulation 3",1,100,0.517088,0.215514427687369,0.53875,0.52176125,0.20341272,0.0084,0.9669,0.9585,-0.196928760845033,-0.495813162262083,0.0215514427687369
"X1844",0.0275428245601,-2.54927361579518,0.0425223734437391,0.0696351754867475,100,"Simulation 3",1,100,0.518741,0.203129522840711,0.5226,0.52074375,0.20482119,0.0349,0.955,0.9201,-0.0719948413134562,-0.48863727264804,0.0203129522840711
"X1845",0.00833425513075728,-2.39038679842875,0.0388370939190401,0.0537138918162323,100,"Simulation 3",1,100,0.510542,0.235686722896083,0.53645,0.5146,0.26820234,0.0174,0.9535,0.9361,-0.172917446860636,-0.884601224144128,0.0235686722896083
"X1846",0.0434705867275361,-2.26468257689685,0.0420262252145155,0.0616810597718292,100,"Simulation 3",1,100,0.538183,0.215807848527014,0.539,0.5464825,0.22491042,0.0477,0.9929,0.9452,-0.258932346105892,-0.494428885880977,0.0215807848527014
"X1847",-0.045963385260089,-2.7358657718615,0.0365087663196276,0.0670817205746094,100,"Simulation 3",1,100,0.494243,0.189272923170364,0.4831,0.49624875,0.20504358,0.0362,0.8533,0.8171,-0.0762290916138462,-0.55564585946856,0.0189272923170364
"X1848",0.0582274469221094,-2.3815406357704,0.0411830516414694,0.0667360904007778,100,"Simulation 3",1,100,0.511552,0.202942952366303,0.50335,0.5104375,0.18517674,0.0545,0.9671,0.9126,0.0323243207451705,-0.393415848568179,0.0202942952366303
"X1849",-0.134914904545969,-2.22214277842065,0.0557709081203027,0.0778187175322505,100,"Simulation 3",1,100,0.429296,0.202039507047708,0.4177,0.42951625,0.22431738,4e-04,0.8457,0.8453,0.0127404195632203,-0.673786567956851,0.0202039507047708
"X1850",0.0283483599446406,-2.395362361512,0.036542972665435,0.0570438139134876,100,"Simulation 3",1,100,0.492871,0.211585218066009,0.48425,0.49566875,0.26227194,0.0684,0.983,0.9146,-0.0552581253820542,-0.75698836742525,0.0211585218066009
"X1851",-0.0762817101941984,-2.73781770221397,0.0349541662807851,0.0627522285852559,100,"Simulation 3",1,100,0.458424,0.187662339214867,0.4531,0.45548,0.17902395,0.0571,0.9363,0.8792,0.150926427196528,-0.338117541715706,0.0187662339214867
"X1852",0.0246121435882493,-2.48442349664274,0.03747715089347,0.0649097004248513,100,"Simulation 3",1,100,0.502587,0.19588108877685,0.47925,0.50227625,0.19785297,0.0279,0.931,0.9031,0.0217865832783878,-0.438160768674031,0.019588108877685
"X1853",-0.0616516989591978,-2.80340590772696,0.0443908558001759,0.0846039547103875,100,"Simulation 3",1,100,0.489564,0.181710951799941,0.48335,0.48971,0.21001029,0.0441,0.9237,0.8796,-0.0428750099969162,-0.387896418653083,0.0181710951799941
"X1854",-0.0235940281484962,-2.69473689260703,0.0286753908743489,0.0541010151287567,100,"Simulation 3",1,100,0.495772,0.187804840182461,0.49925,0.4956775,0.17946873,0.1019,0.9471,0.8452,-0.0121974102061443,-0.641608014761287,0.0187804840182461
"X1855",0.0111067584546822,-2.50950914892152,0.0465524310779144,0.0790610402392146,100,"Simulation 3",1,100,0.496298,0.194709557323546,0.4862,0.4995725,0.19703754,0.0458,0.9668,0.921,-0.0403933074907326,-0.207768224411585,0.0194709557323546
"X1856",0.021976955666249,-2.55565809475048,0.0380435289220837,0.0611018117291494,100,"Simulation 3",1,100,0.518444,0.20917796942539,0.52385,0.5234875,0.23773491,0.0491,0.9776,0.9285,-0.157599534922962,-0.735693998978745,0.020917796942539
"X1857",-0.0421242027526722,-2.49324902853282,0.0380400549138587,0.0645102845786392,100,"Simulation 3",1,100,0.486622,0.200105070673111,0.46605,0.48665,0.2090466,0.0163,0.931,0.9147,0.064120047461953,-0.760108137178751,0.0200105070673111
"X1858",-0.02402742620708,-2.42711231620425,0.0395275110710367,0.0682450819972947,100,"Simulation 3",1,100,0.492219,0.196508873881414,0.50345,0.4958225,0.18562152,0.035,0.9436,0.9086,-0.156351505889426,-0.447017675038395,0.0196508873881414
"X1859",-0.111863289392431,-2.40345836092284,0.0523495367587606,0.0900003195348968,100,"Simulation 3",1,100,0.453492,0.177570120268364,0.45175,0.45692125,0.18554739,0.0052,0.9161,0.9109,-0.143977108623926,-0.0108513884927635,0.0177570120268364
"X1860",0.0298027379625421,-2.17094161971845,0.0531530123685974,0.0736681693296126,100,"Simulation 3",1,100,0.514887,0.215103043972564,0.5299,0.51431875,0.21438396,0.0344,0.9909,0.9565,0.0137960401904746,-0.284650316329474,0.0215103043972564
"X1861",-0.00816019220007078,-2.74115861733903,0.0352085106602475,0.0652854527612921,100,"Simulation 3",1,100,0.497732,0.188573639063086,0.50525,0.49549125,0.18562152,0.099,0.9632,0.8642,0.0829766336289097,-0.557615822905312,0.0188573639063086
"X1862",-0.00972928106237332,-2.53919630047188,0.0434898105712644,0.076356898404848,100,"Simulation 3",1,100,0.478696,0.191725620403722,0.45565,0.474795,0.16990596,0.0439,0.9551,0.9112,0.189055095054237,-0.264819550794592,0.0191725620403722
"X1863",-0.057140040458503,-2.7152754598917,0.041115308460688,0.0778118576336264,100,"Simulation 3",1,100,0.482082,0.178545604269723,0.47005,0.480115,0.19221909,0.012,0.9426,0.9306,0.0985902486008665,-0.370299160229537,0.0178545604269723
"X1864",0.0673076593304671,-2.24648592119626,0.0550409615920925,0.0856464503661615,100,"Simulation 3",1,100,0.473567,0.194690381004187,0.45655,0.4681075,0.18413892,0.048,0.9993,0.9513,0.270222981191065,-0.115863727666089,0.0194690381004187
"X1865",0.134780287643366,-2.38771243659685,0.0350886512964029,0.0580020041777991,100,"Simulation 3",1,100,0.521948,0.200837925248649,0.5123,0.52337875,0.20600727,0.1113,0.99,0.8787,0.00725783487597681,-0.616302266553854,0.0200837925248649
"X1866",-0.0229429774587635,-2.46743475274759,0.0313759799066025,0.0530139791217513,100,"Simulation 3",1,100,0.471286,0.199521985836958,0.47475,0.47119375,0.20363511,0.0224,0.9092,0.8868,-0.0172728416156013,-0.663278970813909,0.0199521985836958
"X1867",0.0930880451757854,-2.35311710291643,0.0555608086055385,0.088243105972722,100,"Simulation 3",1,100,0.527951,0.195400639709777,0.53435,0.5285625,0.1571556,0.0658,0.994,0.9282,-0.00544116890114751,-0.0292843086720169,0.0195400639709777
"X1868",0.0161149779096038,-2.95980375583521,0.0323345820841688,0.0681765445977802,100,"Simulation 3",1,100,0.502427,0.171281973704654,0.50625,0.500235,0.15960189,0.1188,0.8859,0.7671,0.0535738303346691,-0.434487099925546,0.0171281973704654
"X1869",0.0483903145858825,-2.6861622068766,0.0326849466303559,0.058966896364145,100,"Simulation 3",1,100,0.517464,0.191954550870773,0.51905,0.51741125,0.21460635,0.1441,0.9687,0.8246,-0.00504979650222015,-0.650100039844207,0.0191954550870773
"X1870",-0.145262695052104,-2.49702819904896,0.0370649826183446,0.0618385900298921,100,"Simulation 3",1,100,0.466004,0.197912499245439,0.4645,0.46648375,0.22787562,0.021,0.8703,0.8493,-0.0399529677275611,-0.563530240202391,0.0197912499245439
"X1871",0.00509650372620588,-2.55560612152575,0.0510232277172712,0.0929142376306448,100,"Simulation 3",1,100,0.507928,0.182651125240211,0.4898,0.5027075,0.17731896,0.0884,0.9813,0.8929,0.290035465545086,-0.207924494994521,0.0182651125240211
"X1872",-0.034711901893753,-2.25297463475984,0.0356955949602278,0.0502004561312075,100,"Simulation 3",1,100,0.482905,0.229651838099381,0.45095,0.480255,0.24878028,0.0251,0.9842,0.9591,0.14064099260569,-0.807647118485438,0.0229651838099381
"X1873",-0.00821616866480653,-2.51888464736437,0.0447481782058805,0.0856790111160711,100,"Simulation 3",1,100,0.497909,0.172980609700403,0.4925,0.50169625,0.16864575,0.0092,0.9114,0.9022,-0.253758760480747,0.0864394762241494,0.0172980609700403
"X1874",-0.00580416948640941,-2.22075274853652,0.042098197975086,0.0683846778624308,100,"Simulation 3",1,100,0.509794,0.195981152886875,0.49865,0.50507,0.20022513,0.0168,0.9861,0.9693,0.138836659481305,-0.128960336097454,0.0195981152886875
"X1875",0.0503647164817267,-2.63017188973417,0.0379702984021361,0.0704986908443302,100,"Simulation 3",1,100,0.492077,0.187182955310001,0.4788,0.48615375,0.18732651,0.0622,0.9628,0.9006,0.255479677654132,-0.515359151671144,0.0187182955310001
"X1876",-0.0698591383568114,-2.35715230526523,0.0643079689788667,0.113479501766792,100,"Simulation 3",1,100,0.495203,0.168536285368637,0.5159,0.49984375,0.14522067,0.0022,0.8381,0.8359,-0.444678014666876,0.38943221980915,0.0168536285368637
"X1877",0.0122874766121308,-2.47993390989748,0.0539653108075749,0.0918544247200333,100,"Simulation 3",1,100,0.499419,0.187397185653651,0.49585,0.4988875,0.20185599,0.0641,0.998,0.9339,0.11125569096788,-0.404269299345546,0.0187397185653651
"X1878",-0.0387581904859969,-2.24557475361509,0.0427347086735339,0.0615712273678303,100,"Simulation 3",1,100,0.495991,0.22304866167215,0.5021,0.49342875,0.22995126,0.0214,0.9807,0.9593,0.0791040029114443,-0.627614529241116,0.022304866167215
"X1879",-0.00740420257849,-2.23816839123218,0.0465710371927367,0.0725661907872699,100,"Simulation 3",1,100,0.500687,0.204176795372753,0.5121,0.504385,0.20319033,0.0124,0.9807,0.9683,-0.12322346829419,-0.371683299509877,0.0204176795372753
"X1880",-0.100124060688929,-2.28985273089028,0.0488799386021012,0.0817190150694527,100,"Simulation 3",1,100,0.469027,0.18971705026862,0.48135,0.4727875,0.19459125,0.0269,0.9834,0.9565,-0.0516513304480007,-0.0195949693446353,0.018971705026862
