"","intercept","slope","seint","seslope","scrubbedn","simulation","mean_p.vars","mean_p.n","mean_p.mean","mean_p.sd","mean_p.median","mean_p.trimmed","mean_p.mad","mean_p.min","mean_p.max","mean_p.range","mean_p.skew","mean_p.kurtosis","mean_p.se"
"X12889",-0.00201493528161605,-1.54244658819317,0.0259936330640265,0.0253952494140152,100,"Simulation 4",1,100,0.536232,0.306753389872027,0.61215,0.54421625,0.39429747,0.0179,0.9746,0.9567,-0.216812942304032,-1.38231052817491,0.0306753389872027
"X12890",-0.0301952503425804,-1.5430939244177,0.0376050949753773,0.0328133153753633,100,"Simulation 4",1,100,0.577039,0.32202259626312,0.64985,0.5944525,0.39355617,0.0123,0.9926,0.9803,-0.36132173605835,-1.33430617933127,0.032202259626312
"X12891",0.00908681579034919,-1.55110697634611,0.046738211999223,0.0385546637379006,100,"Simulation 4",1,100,0.50349,0.349894891721107,0.5545,0.50425375,0.52847277,0.0156,0.9838,0.9682,-0.0427655059989442,-1.62539584263546,0.0349894891721107
"X12892",0.058387413961111,-1.5801756362166,0.0421365034574279,0.0376761378168866,100,"Simulation 4",1,100,0.517455,0.32284580939113,0.54295,0.52139875,0.42335643,0.0087,0.9892,0.9805,-0.110192431808118,-1.43424862012167,0.032284580939113
"X12893",0.00279247314264288,-1.55451381352961,0.0297770519264528,0.0287224202632562,100,"Simulation 4",1,100,0.472384,0.312958579477679,0.4482,0.46706625,0.43988742,0.0199,0.9855,0.9656,0.137586740249465,-1.47901199071171,0.0312958579477679
"X12894",0.00731932830773424,-1.49912842983425,0.0394188312855676,0.0356956781896553,100,"Simulation 4",1,100,0.495851,0.318580255652982,0.47295,0.49642375,0.48955452,0.0116,0.9888,0.9772,-0.0297165948142121,-1.40688397683744,0.0318580255652982
"X12895",0.0952721424277599,-1.60615749249971,0.0600298386432379,0.0570245850093603,100,"Simulation 4",1,100,0.462212,0.310992636984521,0.42275,0.452355,0.40356372,0.02,0.9788,0.9588,0.245344514283427,-1.32172831290596,0.0310992636984521
"X12896",0.0436878602028711,-1.50843619350581,0.0397181607591184,0.0331661366278774,100,"Simulation 4",1,100,0.467285,0.343116176212647,0.3501,0.45870125,0.43818243,0.0157,0.9858,0.9701,0.200921592770249,-1.57226593145174,0.0343116176212647
"X12897",0.0466103222222616,-1.51174269000036,0.0383168532598642,0.0375586229138758,100,"Simulation 4",1,100,0.542626,0.298244498918846,0.5227,0.55002375,0.39755919,0.0148,0.9861,0.9713,-0.120115705198744,-1.28814461942912,0.0298244498918846
"X12898",-0.0254747745952624,-1.49263713508543,0.0298455153094013,0.0254898981024012,100,"Simulation 4",1,100,0.507154,0.33406536510937,0.5305,0.50832875,0.46294185,0.0073,0.9847,0.9774,-0.0367755068490475,-1.5297993578289,0.033406536510937
"X12899",0.0102971334405439,-1.60594691782102,0.0386337408799966,0.0356634992092033,100,"Simulation 4",1,100,0.520428,0.320268297588762,0.54315,0.52349125,0.44982084,0.0333,0.9795,0.9462,0.00314395656019868,-1.48274654043986,0.0320268297588762
"X12900",-0.0126329320822411,-1.58838619893967,0.0431569296550814,0.0397085895610231,100,"Simulation 4",1,100,0.496846,0.324893348598638,0.4893,0.49575,0.47324592,0.0165,0.9866,0.9701,0.0352213912532847,-1.54207411515291,0.0324893348598638
"X12901",0.0639391501119142,-1.51565351669547,0.0349505936419763,0.031903155276364,100,"Simulation 4",1,100,0.494238,0.323297067875615,0.4705,0.49106,0.43314159,0.0108,0.984,0.9732,0.0967630049701979,-1.50056354969645,0.0323297067875615
"X12902",-0.00749763956399885,-1.53722401527678,0.0277213275062038,0.0251934183793159,100,"Simulation 4",1,100,0.524834,0.320447436941574,0.515,0.52935125,0.47635938,0.0212,0.9869,0.9657,-0.0956912753796053,-1.40892198684526,0.0320447436941574
"X12903",-0.0334192479982095,-1.49725226544756,0.031449894302991,0.0283973129665535,100,"Simulation 4",1,100,0.505605,0.3265778736389,0.5465,0.51082125,0.48325347,0.0124,0.9731,0.9607,-0.114488420049234,-1.50006290107092,0.03265778736389
"X12904",0.0457719606117242,-1.59950427439518,0.0421099547514633,0.0379930428321302,100,"Simulation 4",1,100,0.490895,0.326990403088716,0.41275,0.48907875,0.43803417,0.0159,0.9791,0.9632,0.111307317701541,-1.50291880027717,0.0326990403088716
"X12905",-0.0343956511628328,-1.53820206504068,0.0932270208046626,0.081163029134141,100,"Simulation 4",1,100,0.467423,0.328605176451785,0.41795,0.45929125,0.47428374,0.0102,0.9876,0.9774,0.161352910133424,-1.46716931878975,0.0328605176451785
"X12906",0.0235265253602293,-1.54490817543779,0.0344774863348626,0.0299337597099756,100,"Simulation 4",1,100,0.557314,0.336350979210945,0.5856,0.56865125,0.4937058,0.0235,0.9867,0.9632,-0.190675464604897,-1.57205869029095,0.0336350979210945
"X12907",-0.00754372988335112,-1.58700502726696,0.0398183177314322,0.0360158407261056,100,"Simulation 4",1,100,0.512932,0.329808711280287,0.5412,0.5145175,0.49407645,0.0265,0.9839,0.9574,-0.0294720665682097,-1.54380303185033,0.0329808711280287
"X12908",-0.0353531807521837,-1.55565961391556,0.035117269688671,0.0322980471487111,100,"Simulation 4",1,100,0.525422,0.321894337573086,0.54245,0.5314475,0.44233371,0.0216,0.9845,0.9629,-0.163186259618544,-1.45788666109729,0.0321894337573086
"X12909",-0.0576627373347749,-1.54849286252821,0.0370226312915791,0.0334117523614491,100,"Simulation 4",1,100,0.470656,0.326044139454656,0.48905,0.46309375,0.49570731,0.0138,0.9902,0.9764,0.106849005026161,-1.52259904283442,0.0326044139454656
"X12910",-0.00311832638042255,-1.51637877311416,0.0394504998235234,0.0352386411472262,100,"Simulation 4",1,100,0.493034,0.328738556960274,0.4768,0.48873125,0.47124441,0.0162,0.9927,0.9765,0.0871213056072501,-1.52813294424915,0.0328738556960274
"X12911",0.00933688932725838,-1.51576049879771,0.0350271482221176,0.0326086686163886,100,"Simulation 4",1,100,0.45561,0.307850728126605,0.4414,0.44806,0.39474225,0.0163,0.9825,0.9662,0.103177321738214,-1.37261081118704,0.0307850728126605
"X12912",-0.0451612000760716,-1.52056357524939,0.0322616053823191,0.0287593653010436,100,"Simulation 4",1,100,0.425402,0.318815350751415,0.39205,0.41256125,0.44292675,0.0069,0.9679,0.961,0.224813004379503,-1.46689458910601,0.0318815350751415
"X12913",0.00846638699662796,-1.52823512763299,0.0588824856397082,0.0520393989106627,100,"Simulation 4",1,100,0.488682,0.325408464492914,0.44545,0.48274375,0.44433522,0.018,0.9924,0.9744,0.153187126341405,-1.44497593222532,0.0325408464492914
"X12914",0.0198647016735425,-1.61164237350144,0.0369158712472159,0.0348364204071846,100,"Simulation 4",1,100,0.507641,0.317442706544636,0.4851,0.507355,0.4470039,0.0293,0.9766,0.9473,0.0447552213887552,-1.47384259423062,0.0317442706544636
"X12915",0.013166434955285,-1.54250768884866,0.0330817243067389,0.0307009737741796,100,"Simulation 4",1,100,0.479258,0.307951090889118,0.47855,0.47408375,0.37317042,0.0172,0.9912,0.974,0.0845027183202876,-1.21984414644793,0.0307951090889118
"X12916",0.0040595944326935,-1.57622537294634,0.0382659456298735,0.036043972598938,100,"Simulation 4",1,100,0.497175,0.324001425166775,0.4012,0.4961725,0.42498729,0.0226,0.9741,0.9515,0.0936310383551491,-1.58784896735306,0.0324001425166775
"X12917",-0.0102785303125456,-1.51890586219746,0.031223445181701,0.0290668043935799,100,"Simulation 4",1,100,0.546029,0.313269792814275,0.5868,0.556155,0.43017639,0.0117,0.988,0.9763,-0.179766394032365,-1.42055323691638,0.0313269792814275
"X12918",-0.0235984582133568,-1.59360508425543,0.0369635531994698,0.0358176003195415,100,"Simulation 4",1,100,0.507136,0.315112995131921,0.5342,0.50913375,0.48421716,0.0254,0.9743,0.9489,-0.0385507755859215,-1.47477220157809,0.0315112995131921
"X12919",0.103541959689076,-1.53166941726517,0.0340299433374431,0.0313856782028637,100,"Simulation 4",1,100,0.477287,0.321763309286547,0.44455,0.47013625,0.44463174,0.0386,0.988,0.9494,0.181533000016052,-1.42216419219462,0.0321763309286547
"X12920",0.00103622628928593,-1.60504642782142,0.0372398385385986,0.0352026807043133,100,"Simulation 4",1,100,0.500164,0.315392679571471,0.5105,0.49971625,0.41023542,0.0132,0.976,0.9628,-0.000155831211313845,-1.43077414640786,0.0315392679571471
"X12921",-0.0245068095973741,-1.54199753197351,0.0336653960549355,0.0298492415745332,100,"Simulation 4",1,100,0.508924,0.328391311638411,0.50885,0.50900875,0.49200081,0.0132,0.9835,0.9703,0.00727582776030971,-1.50219489639637,0.0328391311638411
"X12922",0.0034499598289554,-1.50739094233199,0.0261576562942497,0.0257918998274611,100,"Simulation 4",1,100,0.512454,0.300566006270258,0.56405,0.51311625,0.39229596,0.016,0.9862,0.9702,-0.0598892742306798,-1.30363835769941,0.0300566006270258
"X12923",-0.0351925757739463,-1.5626500981264,0.0378979314376051,0.033172320789076,100,"Simulation 4",1,100,0.516891,0.330014546999542,0.512,0.52217,0.4862928,0.0187,0.9818,0.9631,-0.093508011694589,-1.48023196916171,0.0330014546999542
"X12924",-0.00477830780314141,-1.55223684539305,0.0350610235245535,0.0317192622514848,100,"Simulation 4",1,100,0.525253,0.325184898594227,0.55645,0.5324525,0.47339418,0.0211,0.983,0.9619,-0.170533929295819,-1.46813010883942,0.0325184898594226
"X12925",-0.0422984729203171,-1.5189176677227,0.0287565459473187,0.0264035889654938,100,"Simulation 4",1,100,0.460773,0.317337301940743,0.43355,0.45343625,0.44945019,0.0136,0.9764,0.9628,0.127218998196259,-1.42897701782825,0.0317337301940743
"X12926",-0.022027410359744,-1.47715322728541,0.0270364619653879,0.0230061952681779,100,"Simulation 4",1,100,0.505591,0.332081584564803,0.5317,0.50908375,0.46064382,0.0116,0.9796,0.968,-0.16871063852083,-1.45629629358691,0.0332081584564803
"X12927",0.0472524085732867,-1.54303181605693,0.0379272270620673,0.0324272818672497,100,"Simulation 4",1,100,0.529167,0.337654696923566,0.56545,0.53587125,0.50475117,0.0144,0.988,0.9736,-0.0960825385541168,-1.56430063502781,0.0337654696923566
"X12928",0.0722693694069013,-1.48994745911903,0.0404007848840451,0.0385311456097514,100,"Simulation 4",1,100,0.491401,0.313532714287174,0.46755,0.487115,0.429954,0.0144,0.9875,0.9731,0.100353289144329,-1.47482403084276,0.0313532714287174
"X12929",0.0074882447777041,-1.50467783120112,0.0259879294985166,0.0245919568661868,100,"Simulation 4",1,100,0.49854,0.310197557121981,0.519,0.497005,0.47873154,0.0155,0.9828,0.9673,0.0761285884570742,-1.29672942817339,0.0310197557121981
"X12930",-0.0525061861378224,-1.5574731509874,0.0354667050963897,0.0317996385081415,100,"Simulation 4",1,100,0.449547,0.325137115273361,0.41955,0.43787875,0.4907406,0.0171,0.9857,0.9686,0.221249945868794,-1.43854731235214,0.0325137115273361
"X12931",0.00757222377106113,-1.53210170000396,0.0325097501768369,0.031197397280369,100,"Simulation 4",1,100,0.473117,0.307172559687959,0.49235,0.46708,0.41490561,0.0137,0.9872,0.9735,0.0911795849951599,-1.36405563595315,0.0307172559687959
"X12932",-0.0518311725450967,-1.52491630506886,0.0402341477448524,0.0346254400135337,100,"Simulation 4",1,100,0.562053,0.333380599514014,0.6477,0.57853125,0.3773217,0.0164,0.9785,0.9621,-0.410185142148111,-1.37476035727064,0.0333380599514014
"X12933",0.0123202945859434,-1.51141390379723,0.0337472996995871,0.0274030775010475,100,"Simulation 4",1,100,0.489463,0.348636932985325,0.48965,0.48548375,0.54018531,0.0175,0.9881,0.9706,0.0429455740697334,-1.56880337690334,0.0348636932985325
"X12934",0.0425656788596313,-1.53588391400943,0.0401984137482852,0.0361173663695651,100,"Simulation 4",1,100,0.533081,0.324198747090657,0.5371,0.54004125,0.4647951,0.0161,0.985,0.9689,-0.0677160912674514,-1.49315617209148,0.0324198747090657
"X12935",0.00865460322688343,-1.53703357980158,0.0287287365133336,0.0269013152549516,100,"Simulation 4",1,100,0.476045,0.315392135389671,0.46985,0.472285,0.4581234,0.0202,0.9876,0.9674,0.0507939050477871,-1.40315898276598,0.0315392135389671
"X12936",-0.0161029069183118,-1.5482358780375,0.0348405377213315,0.0310023888818962,100,"Simulation 4",1,100,0.484825,0.332657731213876,0.49335,0.48139,0.48658932,0.0201,0.9887,0.9686,0.0423389981144255,-1.59890421784784,0.0332657731213876
"X12937",-0.0169004088074706,-1.56209449954822,0.0352235956488978,0.033278880577188,100,"Simulation 4",1,100,0.54887,0.312348689024548,0.5716,0.5616125,0.4351431,0.0144,0.9819,0.9675,-0.239511190136152,-1.3623936716602,0.0312348689024548
"X12938",0.0525083688014148,-1.61216075368274,0.0423575331439577,0.0401599395332692,100,"Simulation 4",1,100,0.534071,0.312968667646272,0.5594,0.5385175,0.43558788,0.0173,0.9753,0.958,-0.100926901489779,-1.40856397750434,0.0312968667646272
"X12939",0.00108316003138449,-1.51086304185509,0.0310926683337938,0.0273110455399281,100,"Simulation 4",1,100,0.508227,0.327979751732427,0.49735,0.5093525,0.45819753,0.0222,0.9899,0.9677,0.00163886676525916,-1.45118926771291,0.0327979751732427
"X12940",0.0306319681254234,-1.59482591452581,0.115572357447866,0.107102827064548,100,"Simulation 4",1,100,0.486351,0.321235935036206,0.51655,0.48532375,0.45041388,0.0219,0.9836,0.9617,-0.010192266355765,-1.48425502283928,0.0321235935036206
"X12941",-0.0359935043189741,-1.48600162520385,0.0337953470751602,0.0286979612281584,100,"Simulation 4",1,100,0.582898,0.333678026016795,0.67405,0.6015325,0.39170292,0.0223,0.9861,0.9638,-0.357347289510544,-1.44045828307253,0.0333678026016795
"X12942",-0.0176449568795578,-1.52723488268871,0.0444541040721414,0.0381616600113423,100,"Simulation 4",1,100,0.492133,0.34287148490743,0.54485,0.490495,0.50830941,0.0115,0.9889,0.9774,-0.0176004670400059,-1.64922929597191,0.034287148490743
"X12943",-0.0895940465432084,-1.51020291143676,0.0457909225033479,0.0403869005093876,100,"Simulation 4",1,100,0.55039,0.319395229498286,0.58605,0.5617825,0.38510535,0.0198,0.9859,0.9661,-0.248059973379323,-1.31608366566126,0.0319395229498286
"X12944",-0.0297276759996387,-1.56150790094132,0.0428639546847757,0.0374938924948591,100,"Simulation 4",1,100,0.478501,0.336620242672314,0.50825,0.47548375,0.51972543,0.0119,0.9746,0.9627,0.0256378237947286,-1.59008571581379,0.0336620242672314
"X12945",0.019054843745264,-1.51155344994484,0.0264519259136651,0.0225836097754732,100,"Simulation 4",1,100,0.532857,0.344424219357173,0.54175,0.53901625,0.51201591,0.0313,0.9811,0.9498,-0.0884249547395371,-1.6283607052146,0.0344424219357173
"X12946",0.048223892727616,-1.5600631364519,0.0509199250681984,0.0467004253737043,100,"Simulation 4",1,100,0.540044,0.317978227867852,0.5936,0.54894125,0.44559543,0.0229,0.9871,0.9642,-0.196736400508124,-1.39908446571926,0.0317978227867852
"X12947",0.00498244154866754,-1.51444245239225,0.0273652038775383,0.0253270337215637,100,"Simulation 4",1,100,0.484627,0.319688598437146,0.4995,0.482945,0.44574369,0.0132,0.9843,0.9711,-0.00781577106317004,-1.47767389406692,0.0319688598437146
"X12948",0.00706113262047412,-1.52297611725373,0.038398976608205,0.0346116064292826,100,"Simulation 4",1,100,0.473078,0.326084860858041,0.46725,0.46742,0.45612189,0.0204,0.9912,0.9708,0.108011225704406,-1.52788978893601,0.0326084860858041
"X12949",-0.00598960984301791,-1.559897468568,0.0379877064149308,0.0337112014300992,100,"Simulation 4",1,100,0.467605,0.330905939937407,0.48415,0.46052125,0.49266798,0.0183,0.9833,0.965,0.105546493837599,-1.54172839646792,0.0330905939937407
"X12950",0.0238407251758282,-1.59559060249014,0.0303205483218083,0.0300206919837729,100,"Simulation 4",1,100,0.524505,0.306571709071516,0.54305,0.5287525,0.42380121,0.0242,0.9768,0.9526,-0.0969645643635282,-1.39255755208398,0.0306571709071516
"X12951",-0.0239046380575982,-1.62598422997883,0.0329201661582431,0.0315762463117273,100,"Simulation 4",1,100,0.474368,0.313503463444854,0.4638,0.46712375,0.4640538,0.0108,0.9851,0.9743,0.150613309643463,-1.42567797055532,0.0313503463444854
"X12952",0.0172998565083183,-1.52653484316056,0.0282244988066704,0.0246792947959699,100,"Simulation 4",1,100,0.532753,0.331814869113255,0.60495,0.5393425,0.47087376,0.0164,0.9879,0.9715,-0.14167887749945,-1.53884838776279,0.0331814869113255
"X12953",0.0596021462553477,-1.56674733865573,0.0409230543654237,0.0341609483747611,100,"Simulation 4",1,100,0.483281,0.345224047787386,0.4406,0.4786675,0.48718236,0.0196,0.9912,0.9716,0.0699641581946892,-1.60738808248857,0.0345224047787386
"X12954",0.00673379257844413,-1.52751215522889,0.0301119998601843,0.030725295143136,100,"Simulation 4",1,100,0.520197,0.294604512660275,0.5338,0.52498375,0.36160614,0.0226,0.9782,0.9556,-0.122731678098528,-1.27752895315756,0.0294604512660275
"X12955",-0.0460576955882905,-1.57055969535675,0.0343487672911203,0.0317870050405464,100,"Simulation 4",1,100,0.464856,0.318818575216424,0.45425,0.45466875,0.43106595,0.0406,0.9905,0.9499,0.189424449176581,-1.41340045687758,0.0318818575216424
"X12956",-0.0138729549371928,-1.60275692071228,0.0405080888524835,0.0368998974937943,100,"Simulation 4",1,100,0.519175,0.325446570387165,0.53645,0.5233275,0.46724139,0.0138,0.9846,0.9708,-0.0879708597540147,-1.53738014702074,0.0325446570387165
"X12957",-0.00981297179631226,-1.54872632126438,0.0327687014164323,0.0287094600537341,100,"Simulation 4",1,100,0.477241,0.339583956116179,0.40825,0.4725425,0.45864231,0.0177,0.9756,0.9579,0.124722061022377,-1.59743098590434,0.0339583956116179
"X12958",-0.0162772560224008,-1.54033647862958,0.0323793179263647,0.0314832550454605,100,"Simulation 4",1,100,0.534776,0.30664073148566,0.58175,0.54173375,0.378063,0.0337,0.9899,0.9562,-0.212573058893495,-1.34872282255918,0.030664073148566
"X12959",-0.033963993856059,-1.57650730674546,0.0345783245134112,0.0306884247827544,100,"Simulation 4",1,100,0.575316,0.323808154862653,0.64975,0.5920975,0.38740338,0.0306,0.9805,0.9499,-0.352978923390741,-1.3664138738966,0.0323808154862653
"X12960",0.0264221416624109,-1.54096693945601,0.0347935675516133,0.0301157319555463,100,"Simulation 4",1,100,0.475606,0.339110327930441,0.44905,0.4693675,0.49385406,0.0251,0.9861,0.961,0.0739452649092931,-1.60177144446248,0.0339110327930441
"X12961",0.00323876444954483,-1.51948570779298,0.0372504510412318,0.0360157024487162,100,"Simulation 4",1,100,0.469809,0.303171721214965,0.42105,0.4653425,0.39948657,0.0105,0.9655,0.955,0.095659111641549,-1.31461110125827,0.0303171721214965
"X12962",0.00639735813219771,-1.57812307949912,0.0363260217909137,0.0333843547687241,100,"Simulation 4",1,100,0.535502,0.320121957183051,0.5978,0.54245125,0.42194796,0.0273,0.9922,0.9649,-0.171247803121638,-1.47183046508699,0.0320121957183051
"X12963",0.00464194158122108,-1.52269127422202,0.0423807479667566,0.0365686437935706,100,"Simulation 4",1,100,0.511515,0.333113372994356,0.47255,0.51419875,0.49133364,0.0212,0.9865,0.9653,-0.0391265851978851,-1.49524398752215,0.0333113372994356
"X12964",-0.0392114614989994,-1.51998912924474,0.0318449961650581,0.0276852945013211,100,"Simulation 4",1,100,0.444035,0.332156679706637,0.369,0.4322275,0.43099182,0.0175,0.9714,0.9539,0.278013740006042,-1.4598748264704,0.0332156679706637
"X12965",0.0622483802984552,-1.55846365621736,0.0349491781649922,0.0327351274293026,100,"Simulation 4",1,100,0.495826,0.319329037302664,0.4929,0.496795,0.45152583,0.028,0.9682,0.9402,-0.0620148484784333,-1.45804464754072,0.0319329037302664
"X12966",0.0223019546309505,-1.55388486786612,0.0413619296721435,0.0376101594810848,100,"Simulation 4",1,100,0.463394,0.32360519649097,0.43905,0.45502625,0.46205229,0.0101,0.987,0.9769,0.151742270952931,-1.53304270542632,0.032360519649097
